Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-09-09,0.0,0.0,0.0,23.15,775.0,12367.0
2013-09-10,22.75,22.9,22.75,22.85,5318.0,13142.0
2013-09-11,0.0,0.0,0.0,22.65,76.0,8793.0
2013-09-12,22.7,22.7,22.7,22.6,430.0,8869.0
2013-09-13,22.7,22.7,22.7,22.65,100.0,9299.0
2013-09-16,22.6,22.6,22.55,22.45,1297.0,9399.0
2013-09-17,22.4,22.4,22.4,22.35,755.0,10696.0
2013-09-18,22.35,22.4,22.25,22.3,306.0,11451.0
2013-09-19,22.2,22.25,22.1,22.15,390.0,11747.0
2013-09-20,21.9,22.15,21.9,22.05,620.0,12137.0
2013-09-23,0.0,0.0,0.0,22.2,0.0,12531.0
2013-09-24,22.3,22.3,22.15,22.25,273.0,12531.0
2013-09-25,22.2,22.25,22.15,22.25,88.0,12812.0
2013-09-26,22.3,22.3,22.3,22.45,285.0,12874.0
2013-09-27,22.25,22.25,22.25,22.5,91.0,13110.0
2013-09-30,22.7,22.95,22.7,22.9,54.0,13206.0
2013-10-01,22.8,22.8,22.55,22.65,10.0,13252.0
2013-10-02,22.8,22.8,22.75,22.75,136.0,13252.0
2013-10-03,22.8,22.8,22.8,22.95,5.0,13333.0
2013-10-04,23.0,23.0,22.75,22.75,596.0,13337.0
2013-10-08,22.85,23.0,22.85,22.9,564.0,13846.0
2013-10-10,22.6,22.7,22.55,22.65,105.0,14648.0
2013-10-11,22.35,22.4,22.3,22.3,321.0,14704.0
2013-10-14,22.45,22.45,22.4,22.45,11.0,14852.0
2013-10-15,22.2,22.2,22.2,22.05,5.0,14863.0
2013-10-16,21.85,21.85,21.55,21.6,980.0,14868.0
2013-10-17,21.65,21.75,21.45,21.5,1172.0,15718.0
2013-10-18,21.8,21.8,20.85,21.0,479.0,16909.0
2013-10-21,21.0,21.2,21.0,21.15,130.0,17082.0
2013-10-22,20.95,21.15,20.95,21.1,167.0,17115.0
2013-10-23,21.25,21.4,21.25,21.3,282.0,17239.0
2013-10-24,21.05,21.25,21.0,21.15,156.0,17439.0
2013-10-25,21.2,21.3,21.0,21.2,130.0,17513.0
2013-10-28,21.1,21.3,21.1,21.3,535.0,17563.0
2013-10-29,21.2,21.2,21.15,21.15,225.0,17895.0
2013-10-30,21.1,21.3,21.1,21.25,1320.0,18070.0
2013-10-31,21.2,21.2,21.1,21.1,1157.0,19500.0
2013-11-01,21.3,21.35,21.3,21.35,151.0,20661.0
2013-11-04,21.3,21.3,21.2,21.25,600.0,20812.0
2013-11-05,21.15,21.45,21.05,21.25,860.0,21412.0
2013-11-06,21.05,21.35,21.05,21.25,401.0,22067.0
2013-11-07,20.95,21.4,20.95,21.35,401.0,22367.0
2013-11-08,21.35,21.45,21.3,21.45,791.0,22417.0
2013-11-11,21.4,21.4,21.15,21.2,792.0,22620.0
2013-11-12,21.25,21.45,21.25,21.4,720.0,22926.0
2013-11-13,21.35,21.5,21.35,21.45,1720.0,23285.0
2013-11-14,21.1,21.35,21.1,21.3,714.0,23693.0
2013-11-15,21.15,21.25,21.1,21.25,1242.0,24230.0
2013-11-18,21.15,21.25,21.1,21.1,612.0,25647.0
2013-11-19,21.15,21.15,21.05,21.1,1608.0,26184.0
2013-11-20,21.05,21.05,20.95,21.0,1230.0,27786.0
2013-11-21,21.1,21.1,20.8,20.85,1184.0,28711.0
2013-11-22,20.65,20.85,20.6,20.6,892.0,28708.0
2013-11-25,20.45,20.55,20.35,20.4,809.0,28777.0
2013-11-26,0.0,0.0,0.0,20.15,0.0,28880.0
2013-11-27,0.0,0.0,0.0,19.95,0.0,30666.0
2013-11-28,19.9,20.0,19.9,19.95,1090.0,30764.0
2013-11-29,20.0,20.15,19.95,20.1,646.0,31149.0
2013-12-02,0.0,0.0,0.0,20.0,0.0,31459.0
2013-12-03,0.0,0.0,0.0,20.2,0.0,31381.0
2013-12-04,20.1,20.6,20.1,20.25,720.0,30883.0
2013-12-05,20.3,20.4,20.15,20.25,670.0,31103.0
2013-12-06,20.15,20.25,19.9,19.95,203.0,30903.0
2013-12-09,19.8,19.85,19.6,19.6,380.0,30919.0
2013-12-10,19.45,19.9,19.45,19.65,2069.0,30786.0
2013-12-11,19.6,19.85,19.6,19.8,1285.0,29713.0
2013-12-12,19.9,20.05,19.8,19.85,1104.0,30311.0
2013-12-13,19.8,20.1,19.7,19.9,1121.0,30711.0
2013-12-16,19.95,19.95,19.65,19.75,5186.0,31870.0
2013-12-17,20.0,20.05,19.85,19.9,2405.0,35928.0
2013-12-18,19.9,19.9,19.4,19.5,2660.0,37823.0
2013-12-19,19.15,19.4,18.95,19.05,2500.0,40153.0
2013-12-20,19.0,19.05,18.9,18.95,971.0,40933.0
2013-12-23,19.0,19.0,18.85,18.9,144.0,41300.0
2013-12-24,0.0,0.0,0.0,18.9,0.0,41333.0
2013-12-27,18.9,18.9,18.7,18.75,611.0,41333.0
2013-12-30,18.75,18.85,18.65,18.7,615.0,41556.0
2014-01-02,18.7,19.05,18.65,19.05,396.0,41569.0
2014-01-03,19.05,19.1,18.8,18.9,402.0,41589.0
2014-01-06,18.8,18.85,18.7,18.9,6647.0,41590.0
2014-01-07,18.85,18.85,18.5,18.55,303.0,44396.0
2014-01-08,18.65,18.75,18.55,18.65,800.0,44439.0
2014-01-09,18.55,18.8,18.5,18.8,3484.0,44518.0
2014-01-13,18.45,18.55,18.4,18.5,1219.0,47912.0
2014-01-14,18.65,18.65,18.4,18.4,609.0,49129.0
2014-01-15,18.3,18.5,18.25,18.3,5726.0,49178.0
2014-01-16,18.35,18.55,18.35,18.55,2043.0,53843.0
2014-01-17,18.5,18.55,18.45,18.45,797.0,54680.0
2014-01-18,18.5,18.55,18.45,18.45,797.0,54680.0
2014-01-20,18.3,18.35,18.15,18.25,716.0,55224.0
2014-01-21,18.2,18.4,18.15,18.35,885.0,55408.0
2014-01-22,18.25,18.55,18.25,18.45,1114.0,55703.0
2014-01-23,18.35,18.85,18.25,18.75,3512.0,56063.0
2014-01-24,18.7,19.6,18.7,19.5,2710.0,56460.0
2014-01-27,19.6,19.65,19.2,19.55,4896.0,56884.0
2014-01-28,19.45,19.6,19.15,19.35,3708.0,58085.0
2014-01-29,18.95,20.2,18.85,19.65,5209.0,59540.0
2014-01-30,19.8,19.95,19.4,19.7,5100.0,61104.0
2014-01-31,19.9,20.75,19.75,20.0,7602.0,61469.0
2014-02-03,20.2,21.0,20.2,20.95,2393.0,63263.0
2014-02-04,20.95,21.2,20.65,21.1,4549.0,62787.0
2014-02-05,21.3,21.5,21.0,21.3,5272.0,61477.0
2014-02-06,21.2,21.3,20.4,20.6,7081.0,62616.0
2014-02-07,20.4,20.5,19.55,19.65,14458.0,65262.0
2014-02-08,21.2,21.3,20.4,20.6,7081.0,62616.0
2014-02-09,21.2,21.3,20.4,20.6,7081.0,62616.0
2014-02-10,19.75,19.8,19.45,19.55,3730.0,69654.0
2014-02-11,19.25,19.25,18.65,18.7,13841.0,68580.0
2014-02-12,18.5,18.95,18.3,18.9,10623.0,66257.0
2014-02-13,18.75,19.55,18.7,18.8,16364.0,66082.0
2014-02-14,18.9,18.9,18.4,18.4,8401.0,68277.0
2014-02-15,21.2,21.3,20.4,20.6,7081.0,62616.0
2014-02-16,21.2,21.3,20.4,20.6,7081.0,62616.0
2014-02-17,18.35,18.5,18.2,18.4,5539.0,69630.0
2014-02-18,18.15,18.85,18.15,18.25,5026.0,71314.0
2014-02-19,18.25,18.55,18.05,18.05,9633.0,69383.0
2014-02-20,18.5,18.8,18.3,18.4,6899.0,74184.0
2014-02-21,18.05,18.35,17.95,18.0,17853.0,74934.0
2014-02-22,21.2,21.3,20.4,20.6,7081.0,62616.0
2014-02-23,21.2,21.3,20.4,20.6,7081.0,62616.0
2014-02-24,18.05,18.25,17.85,17.85,3874.0,87730.0
2014-02-25,18.05,18.1,17.7,17.75,6752.0,87316.0
2014-02-26,17.75,18.05,17.75,17.8,6121.0,87520.0
2014-02-27,17.8,18.6,17.8,18.1,9486.0,86260.0
2014-02-28,18.2,18.7,17.85,17.9,12761.0,83914.0
2014-03-01,21.2,21.3,20.4,20.6,7081.0,62616.0
2014-03-02,21.2,21.3,20.4,20.6,7081.0,62616.0
2014-03-03,18.9,19.7,18.8,19.65,37048.0,84884.0
2014-03-04,19.0,19.15,18.2,18.2,13557.0,66453.0
2014-03-05,18.45,18.45,18.05,18.35,4953.0,67704.0
2014-03-06,18.15,18.3,17.95,18.05,4994.0,69099.0
2014-03-07,18.1,19.05,18.1,18.95,16762.0,69841.0
2014-03-10,19.0,19.5,18.55,19.15,9044.0,66589.0
2014-03-11,19.0,19.25,18.75,19.1,6369.0,66641.0
2014-03-12,19.5,20.0,19.1,19.4,8999.0,65874.0
2014-03-13,19.3,20.25,19.15,20.25,16900.0,66939.0
2014-03-14,20.4,21.1,20.2,20.7,40686.0,64348.0
2014-03-17,20.7,20.85,19.7,19.85,24865.0,59147.0
2014-03-18,19.8,20.0,18.85,19.15,14587.0,58789.0
2014-03-19,19.25,19.25,18.6,18.75,10200.0,56611.0
2014-03-20,19.35,19.35,18.35,18.4,13331.0,57157.0
2014-03-21,18.45,18.55,18.15,18.2,15667.0,57994.0
2014-03-24,0.0,19.15,18.05,19.2,8742.0,57587.0
2014-03-25,18.95,18.95,18.15,18.6,9910.0,53812.0
2014-03-26,18.2,18.3,17.75,18.15,9661.0,52740.0
2014-03-27,18.1,18.5,18.05,18.2,6935.0,51689.0
2014-03-28,18.0,18.1,17.8,17.9,6307.0,50054.0
2014-03-31,17.9,18.05,17.6,17.85,5427.0,51889.0
2014-04-01,17.65,17.75,17.4,17.55,7954.0,51281.0
2014-04-02,17.35,17.55,17.25,17.45,5138.0,49764.0
2014-04-03,17.4,17.5,16.95,17.3,14066.0,49374.0
2014-04-04,17.2,17.3,16.85,17.25,9457.0,49407.0
2014-04-07,17.65,18.15,17.45,17.95,7862.0,47011.0
2014-04-08,17.85,18.5,17.65,17.85,10269.0,44145.0
2014-04-09,17.7,17.8,17.4,17.55,5561.0,40706.0
2014-04-10,17.35,17.9,17.05,17.55,8254.0,39404.0
2014-04-11,18.25,18.85,17.95,18.65,21642.0,38729.0
2014-04-14,18.9,19.75,18.55,18.55,17134.0,28989.0
2014-04-15,18.45,19.6,18.15,19.45,21132.0,23694.0
2014-04-16,18.8,18.8,18.15,18.19,4779.0,14195.0
